p: 2.00462594357, r: 93.4108145609, y: 189.68613214
p: 1.92089337387, r: 92.0004146482, y: 189.909014873
p: 1.54540329736, r: 88.6445173127, y: 190.524811068
p: 1.16164036767, r: 84.7055198976, y: 191.194524777
p: 0.871370187905, r: 81.6169766569, y: 191.286240557
p: 1.02084754387, r: 81.098749714, y: 190.731615536
p: 1.22758861887, r: 82.2442680604, y: 189.396764345
p: 1.20493522927, r: 85.4995703698, y: 188.275984944
p: 0.929081817936, r: 89.264828263, y: 187.512970852
p: 0.547541901371, r: 92.6711187341, y: 187.615792519
p: 0.380703031629, r: 94.5304464904, y: 187.625149879
p: 0.255021761249, r: 94.607484194, y: 187.702549582
p: 0.0554987121061, r: 93.4205407503, y: 188.342032873
p: 359.577882383, r: 90.2324816533, y: 189.466705483
p: 359.051502942, r: 86.8068890675, y: 191.031993595
p: 358.901811663, r: 84.2810099803, y: 191.609335825
p: 359.376675336, r: 84.4715449374, y: 191.567698992
p: 359.77802128, r: 86.022790181, y: 190.910552832
p: 0.139941744872, r: 89.4867411091, y: 189.671898026
p: 0.543317696173, r: 92.6890616411, y: 188.743115242
p: 0.933177049952, r: 94.8984161017, y: 187.985510659
p: 1.0906265707, r: 96.087545206, y: 187.323678989
p: 1.03286889025, r: 96.4856974233, y: 187.032986138
p: 1.04515842828, r: 96.9792127418, y: 186.955764019
p: 1.6700807167, r: 97.0303640285, y: 187.331902537
p: 3.79671817139, r: 96.2235342724, y: 188.099124026
p: 3.97840461841, r: 95.2624378637, y: 188.656317198
p: 3.59541755551, r: 92.1480150362, y: 188.949878728
p: 3.33184781252, r: 88.3730719347, y: 189.475803295
p: 3.15686626339, r: 85.659096268, y: 189.723930407
p: 3.52242481795, r: 84.8839244388, y: 189.050350811
p: 4.03023124005, r: 85.5706862994, y: 188.149940633
p: 3.8249319753, r: 87.4141475262, y: 187.603989953
p: 3.47464572372, r: 90.1618916482, y: 188.257680037
p: 3.49362383121, r: 93.6318053315, y: 189.273697997
p: 3.62374747264, r: 96.4798644418, y: 189.852624831
p: 3.35139517359, r: 98.0048339476, y: 190.343237319
p: 2.21681324065, r: 96.981459874, y: 190.747161046
p: 0.0894977095925, r: 95.5503371674, y: 192.792775382
p: 358.051318855, r: 93.5548769108, y: 194.272549526
p: 356.235932267, r: 91.7043805892, y: 195.198422649
p: 355.423012971, r: 90.1075506631, y: 195.331392772
p: 355.052657489, r: 89.4616196733, y: 195.114124454
p: 354.494978946, r: 90.0997232664, y: 194.61715989
p: 354.27987153, r: 90.9993411423, y: 194.061564983
p: 354.39217905, r: 92.4085457719, y: 193.043743853
p: 355.079060866, r: 94.746888355, y: 192.158824544
p: 356.392370493, r: 96.4322307025, y: 191.483523741
p: 358.308359898, r: 96.9463117206, y: 191.233702742
p: 359.092051001, r: 95.7749684289, y: 191.673484962
p: 0.117097270059, r: 93.1459466551, y: 192.157936619
p: 0.968620715824, r: 90.2737906374, y: 192.755441568
p: 1.14761894979, r: 88.2838286831, y: 193.188379939
p: 1.16381877112, r: 87.6056728607, y: 193.378764632
p: 1.06787905256, r: 87.7074768303, y: 193.616591818
p: 0.858053666901, r: 89.3943149893, y: 193.989520147
p: 0.598596284756, r: 92.3782538829, y: 194.335742436
p: 0.558426341422, r: 95.7395060867, y: 194.273191564
p: 0.75889164651, r: 98.5222959093, y: 194.288272621
p: 0.92270797078, r: 100.416232234, y: 194.319336322
p: 1.21974532054, r: 101.554968203, y: 194.509516109
p: 1.45893577051, r: 101.771546671, y: 194.988585577
p: 1.61615210433, r: 99.925838312, y: 195.642685474
p: 1.43944817359, r: 97.0819251265, y: 196.233209969
p: 1.00894028299, r: 94.1130877811, y: 196.820893105
p: 0.462205624602, r: 91.1382535297, y: 197.49660372
p: 0.141591675784, r: 89.102747874, y: 198.006627606
p: 359.860138937, r: 87.5341949311, y: 198.278277889
p: 359.296707641, r: 86.5790134662, y: 198.398858049
p: 358.757398092, r: 86.2903969927, y: 198.43426575
p: 358.417671739, r: 87.2265632109, y: 198.538576399
p: 358.003267407, r: 88.8427089119, y: 198.759915509
p: 357.953618549, r: 91.2616887083, y: 198.939071371
p: 358.232357822, r: 94.9767925225, y: 198.887954235
p: 358.793050505, r: 98.2989145725, y: 198.461477223
p: 359.206167454, r: 100.739737314, y: 198.213131545
p: 359.608537473, r: 101.616911188, y: 197.914433712
p: 359.63098537, r: 101.387847134, y: 198.019523003
p: 359.595283171, r: 99.8572973637, y: 197.745318228
p: 359.209550425, r: 96.0105348231, y: 198.039071004
p: 358.565051747, r: 92.2318965894, y: 198.349393819
p: 358.078933737, r: 88.799781173, y: 198.355035555
p: 357.6845187, r: 85.8412779038, y: 198.384774199
p: 357.134053051, r: 84.1378218946, y: 198.416876088
p: 356.61800067, r: 83.5489161542, y: 198.328466119
p: 356.201885482, r: 84.3010087742, y: 198.215003017
p: 355.854193848, r: 87.156990904, y: 198.25915336
p: 356.107452567, r: 91.4583776659, y: 198.521541907
p: 356.908831192, r: 96.2079272902, y: 199.149086027
p: 357.488699311, r: 99.4758312985, y: 199.65465663
p: 357.766617361, r: 101.301588675, y: 199.680925537
p: 357.723217272, r: 101.275722749, y: 199.946251066
p: 357.492715889, r: 100.414832045, y: 200.071748962
p: 357.221410317, r: 98.6780652035, y: 200.14861591
p: 356.901898763, r: 95.5318546755, y: 200.147591382
p: 356.820204151, r: 93.4390369025, y: 200.6623964
p: 356.889518832, r: 92.1649675657, y: 200.811704335
p: 356.870113624, r: 91.0700677512, y: 200.630130587
p: 356.629405165, r: 90.3044103754, y: 200.406578495
p: 356.637936284, r: 89.7091798798, y: 200.231875916
p: 356.710006946, r: 89.5432404339, y: 200.224212444
p: 357.520711981, r: 89.9560160862, y: 200.358480303
p: 358.981535232, r: 92.0910649189, y: 200.04209228
p: 0.413638150446, r: 94.3434700619, y: 199.488901599
p: 1.42449731639, r: 96.5260706715, y: 199.083967004
p: 1.74706175112, r: 98.5741985168, y: 198.810445248
p: 2.08274516498, r: 100.268495242, y: 198.707473316
p: 2.74308443884, r: 101.036543184, y: 198.237037207
p: 3.17758244058, r: 101.109168586, y: 197.870597558
p: 3.44236987824, r: 100.348954871, y: 197.628590295
p: 3.60003732471, r: 99.344131591, y: 197.405803185
p: 3.52339193005, r: 97.6185047877, y: 197.246372909
p: 3.43324282452, r: 95.5507059977, y: 197.40454643
p: 3.14053101221, r: 93.3343437629, y: 197.652482297
p: 2.68485238041, r: 91.1413544355, y: 198.007761417
p: 2.31612888694, r: 88.9911903943, y: 198.279480003
p: 1.93255869664, r: 87.4080208465, y: 198.360950499
p: 1.5524290007, r: 86.1982577407, y: 198.236968905
p: 1.10488917963, r: 85.195346914, y: 197.907548882
p: 0.782191929729, r: 85.117646682, y: 197.460581302
p: 0.525862774223, r: 85.6456134746, y: 197.030265724
p: 0.259590757597, r: 87.2488910993, y: 196.728603589
p: 0.216391158458, r: 89.8298829828, y: 196.601930901
p: 0.571759511012, r: 92.8895481838, y: 196.577560786
p: 1.05001768099, r: 95.9122825519, y: 196.329870806
p: 1.21092733288, r: 97.8376992186, y: 196.14551034
p: 1.12337722105, r: 98.9213633719, y: 195.988183762
p: 1.16628158793, r: 99.2108541097, y: 195.991298329
p: 0.988316740235, r: 98.7819728713, y: 195.957283987
p: 0.790969576586, r: 97.923069753, y: 195.978662479
p: 0.508184697187, r: 96.2518522367, y: 196.08775426
p: 359.412861518, r: 94.6990702006, y: 196.246433215
p: 357.837389646, r: 93.1449221267, y: 196.351030732
p: 355.8897262, r: 91.8248924469, y: 196.695545474
p: 353.553737898, r: 90.8890472476, y: 197.194135623
p: 351.785520169, r: 89.8936701195, y: 197.39115926
p: 351.132893033, r: 89.4321064259, y: 196.972072512
p: 351.369947554, r: 89.4497624649, y: 196.362450808
p: 352.107789839, r: 89.716734069, y: 195.373084247
p: 353.799734418, r: 90.1220170038, y: 194.114321364
p: 356.087316742, r: 90.170443045, y: 192.802774779
p: 358.309738102, r: 90.0915338695, y: 192.050074272
p: 0.255443098543, r: 89.8528460788, y: 191.626302015
p: 1.68858263194, r: 89.9318577071, y: 191.319804106
p: 2.94675918579, r: 90.0060677125, y: 190.955031023
p: 3.95668034798, r: 90.0018056744, y: 190.574685109
p: 5.01434111737, r: 89.9713771817, y: 190.175638137
p: 6.0441330074, r: 89.8789237411, y: 189.76450173
p: 6.73678291802, r: 90.0427389981, y: 189.516278996
p: 7.17807631765, r: 90.4997128045, y: 189.380795363
p: 7.13572957168, r: 91.0815834501, y: 189.53701545
p: 6.17586131639, r: 91.8325012777, y: 189.922729893
p: 4.40264773144, r: 92.4553530583, y: 190.38044819
p: 2.30592394399, r: 92.679922848, y: 191.166753227
p: 0.198799886189, r: 92.6994025475, y: 192.034760988
p: 358.522081106, r: 92.5444255552, y: 192.556300572
p: 357.30846556, r: 92.2997545188, y: 193.00645102
p: 356.660759575, r: 91.946462984, y: 193.373887877
p: 356.685063096, r: 91.5950360908, y: 193.270424171
p: 356.858985112, r: 91.3197794672, y: 193.068100307
p: 356.997199752, r: 91.2608076139, y: 192.531261099
p: 356.895015427, r: 91.4815046864, y: 191.952703095
p: 356.407950155, r: 91.8006999169, y: 191.582315597
p: 355.761543613, r: 91.9312043414, y: 191.414743736
p: 355.133884233, r: 92.2104497954, y: 191.387860111
p: 354.633303938, r: 92.4139143006, y: 191.548028047
p: 354.250346757, r: 92.313087048, y: 191.942048
p: 354.075955805, r: 92.0730810308, y: 192.457303811
p: 354.502965572, r: 91.9013837354, y: 192.528583665
p: 355.85860487, r: 92.1291773744, y: 192.435283281
p: 357.998174007, r: 92.4275473581, y: 192.032233818
p: 0.336874561499, r: 92.8435810107, y: 192.027589289
p: 2.38412342013, r: 92.7881267048, y: 192.015431552
p: 3.95355126756, r: 92.5830912561, y: 191.882666335
p: 5.29769066131, r: 92.3303742568, y: 191.585566767
p: 6.15409649172, r: 92.1817971518, y: 191.504929554
p: 6.37995078389, r: 92.009758347, y: 191.717225493
p: 6.46447608241, r: 91.8991775843, y: 191.989148985
p: 6.28788026076, r: 91.7932755013, y: 192.251933683
p: 5.73960304684, r: 91.7356287047, y: 192.552284421
p: 5.08013206078, r: 91.6107591863, y: 192.861487085
p: 4.07022712029, r: 91.315763316, y: 193.190210429
p: 2.71486465851, r: 90.7135523671, y: 193.255493377
p: 1.53625607324, r: 90.4343888753, y: 193.260438434
p: 0.480076974648, r: 90.3619547192, y: 193.364311951
p: 359.594029377, r: 90.2179196899, y: 193.452079882
p: 359.02596764, r: 89.7683224878, y: 193.71414058
p: 358.734431687, r: 89.0758232683, y: 194.001759846
p: 358.47391728, r: 88.4758048101, y: 194.618348343
p: 358.277621912, r: 87.969052585, y: 194.720186464
p: 357.785663343, r: 87.0696191241, y: 194.9547215
p: 356.728258493, r: 85.429567761, y: 195.149272608
p: 355.817201971, r: 83.4568452041, y: 195.385323946
p: 354.953735432, r: 82.9695999993, y: 195.313156167
p: 353.938885008, r: 83.5084746041, y: 195.048117506
p: 352.46211444, r: 84.6256954768, y: 194.768120731
p: 350.888711209, r: 85.5989837732, y: 194.357735645
p: 349.604989961, r: 86.3672229604, y: 193.756542395
p: 348.834659028, r: 87.0938526353, y: 193.334914817
p: 349.188538813, r: 88.4662903565, y: 192.660706844
p: 350.189415097, r: 90.4746186895, y: 191.230834062
p: 351.679485751, r: 92.5064360431, y: 190.138481908
p: 353.1870609, r: 93.9940922254, y: 189.961839556
p: 354.65487154, r: 94.3760364038, y: 190.191115346
p: 356.175552114, r: 94.2371718278, y: 190.378877246
p: 357.09096587, r: 94.0288852091, y: 190.532037408
p: 357.439374673, r: 93.8585744421, y: 190.52125937
p: 357.208208628, r: 93.6295240483, y: 190.459473478
p: 356.776132142, r: 93.4013342583, y: 190.559931901
p: 356.397750121, r: 92.9695775103, y: 190.737735385
p: 356.131778286, r: 92.5702983118, y: 191.104147713
p: 355.841080312, r: 92.2651869314, y: 191.534545254
p: 355.652052265, r: 92.0774865028, y: 191.958590718
p: 355.485308992, r: 91.9856682698, y: 192.357719653
p: 355.29662032, r: 91.7472741772, y: 192.725771226
p: 355.081145354, r: 91.5630571451, y: 193.091459554
p: 354.859042116, r: 91.4954860836, y: 193.381565009
p: 354.633550678, r: 91.3359055439, y: 193.719495449
p: 354.443831075, r: 91.1849037217, y: 194.184986501
p: 354.290922776, r: 91.103856697, y: 194.534705847
p: 354.134302696, r: 91.112701792, y: 194.745198617
p: 353.962374028, r: 91.0646855621, y: 194.870040814
p: 353.681105558, r: 91.2927045974, y: 195.29884009
p: 353.580706046, r: 91.4484807218, y: 195.213326122
p: 353.609862416, r: 91.5193985759, y: 195.178451176
p: 353.607566619, r: 91.4672978929, y: 195.027544976
p: 353.614541949, r: 91.3603098098, y: 194.976605426
p: 353.576425225, r: 91.2836887477, y: 194.863524814
p: 353.533792465, r: 91.2751851621, y: 194.740335522
p: 353.42711857, r: 91.3574547907, y: 194.720541634
p: 353.486581343, r: 91.3460073936, y: 194.637172345
p: 353.538462606, r: 91.3655758856, y: 194.68430065
