Var1,Var2_1,Var2_2,Var2_3
2,-5.52817717347646,0.412174114891156,152.473651923312
2.03202693764052,-5.63049462217732,0.420352864962497,157.816603573724
2.06405387528104,-5.73364576266646,0.428621174944831,163.255562076981
2.1,-5.85043568790939,0.438011027140181,169.474074889771
2.13594612471896,-5.96832436529273,0.447520239091649,175.812742192001
2.17189224943793,-6.08733729849142,0.45715235489995,182.271125579306
2.2,-6.18119746668881,0.464771961158506,187.404308821325
2.23657544111333,-6.30440684178071,0.4748058662274,194.192615328875
2.27315088222666,-6.42885313140303,0.484977620383719,201.103324377401
2.3,-6.52100788296719,0.49253437730962,206.25386605241
2.35190199434434,-6.7011251825321,0.507365643136252,216.395373433592
2.4,-6.87041090615517,0.521380261444268,226.010117937802
2.44809800565567,-7.04203625467306,0.535664854010108,235.831618830122
2.5,-7.22992549705686,0.551393380821166,246.660057303414
2.55190199434433,-7.42067423554442,0.567460072440438,257.725569519481
2.6,-7.60005416992272,0.582662053400712,268.190053260745
2.6602749418579,-7.82848269518156,0.602154635152933,281.586470320479
2.7,-7.98128421482947,0.615278526156006,290.586260475559
2.76379287334005,-8.23050282516918,0.636834018877405,305.319578824937
2.8,-8.37409025911901,0.649338500574718,313.834872019368
2.87181854400641,-8.66360064011589,0.674747107991949,331.049400170273
2.9,-8.77892996094635,0.684941943543081,337.921344189106
3,-9.19625000687907,0.72219661811656,362.829190641359
3.1,-9.62643332360144,0.761203878621339,388.54213651697
3.2,-10.0698487964762,0.802073674606882,415.040074701602
3.3,-10.5267058302097,0.844918346231484,442.282911968235
3.4,-10.9969099447088,0.889850234317335,470.193597488898
3.5,-11.4800977278827,0.936978697106391,498.668267980365
3.6,-11.9757001915441,0.986407702870161,527.589711234689
3.7,-12.482991524882,1.0382340646732,556.83546851297
3.8,-13.0011485446659,1.09254623296501,586.285647853302
3.9,-13.529296005247,1.14942362900546,615.827919071074
4,-14.0665627747973,1.20893649364019,645.362573252916
4.1,-14.6120800288407,1.27114600305423,674.800554233283
4.2,-15.1650771769818,1.33610483323217,704.071589856514
4.3,-15.7250797817083,1.40385916087232,733.141823133254
4.4,-16.291868840878,1.47445143704355,762.005663210828
4.5,-16.8652973302067,1.54792203145679,790.664640087172
4.6,-17.4452214174507,1.62430961229462,819.120261903265
4.7,-18.0315002994215,1.70365118837746,847.374015066545
4.8,-18.623996891325,1.7859821514862,875.427364670694
4.9,-19.2225767915349,1.87133631792823,903.28175492242
4.99999999999991,-19.827108856218,1.95974596875732,930.938609489437
5,-19.8271088562185,1.95974596875741,930.938609489462
5.00001713407192,-19.8272129417241,1.95976138013593,930.94333136665
5.00005140221575,-19.8274211130772,1.95979220307419,930.952775109509
5.00009641534004,-19.8276945588363,1.95983269127895,930.965179959154
5.00016295907853,-19.8280988009468,1.9598925468904,930.983518206204
5.00049567777097,-19.830120050174,1.96019184544907,931.07520813854
5.00104107212343,-19.8334334326848,1.96068253124357,931.225502093451
5.00180646354654,-19.8380836344647,1.96137130102826,931.436410648529
5.00257185496966,-19.8427341770988,1.96206025165926,931.64730770252
5.00362314621861,-19.8491224115413,1.96300684368792,931.936963248955
5.00467443746756,-19.8555112884775,1.96395377696069,932.226597075713
5.00598701655617,-19.8634889577104,1.9651365400082,932.588185962014
5.00729959564477,-19.8714676273587,1.96631983512653,932.949740946429
5.00861217473338,-19.879447296791,1.96750366238319,933.311262004474
5.01028362705712,-19.8896101397814,1.9690119311172,933.771577658273
5.01195507938087,-19.8997746016684,1.97052106300176,934.231838207734
5.01362653170461,-19.9099406811474,1.9720310581757,934.692043602387
5.01573845768072,-19.9227881132059,1.97394021334366,935.273446820405
5.01785038365684,-19.9356381230377,1.97585074725493,935.854761801483
5.01996230963295,-19.9484907080101,1.97776266018804,936.435988444032
5.02264498122867,-19.9648203983755,1.98019325429422,937.174163392374
5.0253276528244,-19.9811542341653,1.98262607451333,937.912195432041
5.0285843355289,-20.0009885827726,1.98558243755172,938.807951794603
5.03184101823341,-20.0208290229652,1.98854208311065,939.703496872369
5.03581347638122,-20.045038359881,1.99215666480749,940.795584218549
5.03978593452903,-20.0692567284078,1.99577613382232,941.887355975572
5.04482803990734,-20.1000092541694,2.00037724359795,943.272648966829
5.04987014528565,-20.1307762659773,2.00498623363982,944.65743108406
5.05662255727827,-20.1720022217097,2.01117096536181,946.511135313499
5.06238162030103,-20.2071838290893,2.01645703885378,948.091412275013
5.06238162030111,-20.2071838290898,2.01645703885385,948.091412275035
5.06753187183423,-20.2386696093584,2.0211971408029,949.503792741973
5.07783237490048,-20.3016709831477,2.03069383044771,952.327471956174
5.09149256971198,-20.3853130297947,2.04333892172755,956.068795480213
5.1,-20.4374570076314,2.05124350122885,958.396914888206
5.11545329204113,-20.5322760290557,2.06565945233385,962.621978419295
5.11545329204122,-20.5322760290563,2.06565945233393,962.621978419321
5.11545329204132,-20.5322760290569,2.06565945233402,962.621978419348
5.11545329204138,-20.5322760290573,2.06565945233408,962.621978419363
5.12669376737637,-20.6013631412698,2.07621185806669,965.690775648618
5.14917471804635,-20.7396747273949,2.09739564204843,971.823045990356
5.17165566871633,-20.8782594588406,2.11873752092722,977.944610077332
5.2,-21.0533733502482,2.14587147962695,985.64732829386
5.21132108155745,-21.1234344777862,2.15677961472282,988.719030818362
5.21132108155752,-21.1234344777867,2.15677961472289,988.719030818382
5.21272710076245,-21.1321418688499,2.15813803529976,989.100264936367
5.21272710076253,-21.1321418688503,2.15813803529984,989.100264936387
5.21413311996746,-21.1408493599505,2.15949651034999,989.481495771123
5.21694515837733,-21.1582664046242,2.16221470378037,990.243871040681
5.23100535042664,-21.2454132664434,2.17584299073643,994.053147150236
5.25558150284905,-21.3979842635029,2.19981373569447,1000.70100202326
5.3,-21.6745159702011,2.24362166255796,1012.6819826616
5.31022729715891,-21.738327226592,2.25379669850189,1015.4342898526
5.31022729715896,-21.7383272265924,2.25379669850194,1015.43428985262
5.31666777388402,-21.7785619185656,2.2602366596265,1017.16517325349
5.31666777388408,-21.7785619185659,2.26023665962656,1017.1651732535
5.32310825060913,-21.8188033647153,2.26668090413311,1018.8957525035
5.33598920405924,-21.8993268438516,2.27959569197091,1022.35500685157
5.36451928028749,-22.0779652569926,2.30838814872596,1030.00328594886
5.4,-22.3006676756267,2.34455603982598,1039.4884088301
5.41032503935261,-22.3655866097397,2.35515630002576,1042.24305863552
5.4103250393527,-22.3655866097402,2.35515630002585,1042.24305863554
5.4160092020607,-22.4013659340892,2.3610193546832,1043.75751040459
5.41600920206081,-22.4013659340898,2.36101935468331,1043.75751040461
5.42169336476881,-22.4371490897333,2.36688495614853,1045.27177855764
5.43306169018482,-22.5087452169437,2.37863676633605,1048.29877379351
5.46333831244831,-22.6997113586022,2.41013592050542,1056.3452808098
5.5,-22.9315030985756,2.448670104692,1066.05903789875
5.51115545013794,-23.0021511635821,2.4604806636512,1069.00823993156
5.51115545013799,-23.0021511635824,2.46048066365126,1069.00823993158
5.51115545013823,-23.0021511635839,2.46048066365151,1069.00823993164
5.5111554501383,-23.0021511635844,2.46048066365158,1069.00823993166
5.51115545013839,-23.002151163585,2.46048066365168,1069.00823993168
5.51115545013846,-23.0021511635854,2.46048066365176,1069.0082399317
5.51115545013861,-23.0021511635864,2.46048066365192,1069.00823993174
5.51115545013892,-23.0021511635883,2.46048066365224,1069.00823993182
5.51115545014045,-23.002151163598,2.46048066365386,1069.00823993223
5.51115545014765,-23.0021511636436,2.4604806636615,1069.00823993413
5.51115545014771,-23.002151163644,2.46048066366156,1069.00823993414
5.51115545015535,-23.0021511636924,2.46048066366967,1069.00823993616
5.51115545017062,-23.0021511637892,2.46048066368587,1069.0082399402
5.51115545024701,-23.0021511642731,2.46048066376687,1069.00823996038
5.51115545062892,-23.0021511666927,2.4604806641719,1069.0082400613
5.51115545253851,-23.002151178791,2.46048066619703,1069.00824056588
5.51115546208643,-23.0021512392821,2.4604806763227,1069.0082430888
5.51115550982602,-23.0021515417375,2.46048072695103,1069.00825570337
5.51115574852397,-23.0021530540149,2.46048098009268,1069.00831877621
5.51115694201372,-23.0021606154023,2.46048224580121,1069.00863414043
5.51116290946248,-23.0021984223482,2.46048857435073,1069.010210961
5.51119274670626,-23.0023874573119,2.46052021726942,1069.0180950507
5.5113419329252,-23.0033326379743,2.46067843614041,1069.05751517095
5.51208786401987,-23.0080586873455,2.46146963743595,1069.25460756523
5.51581751949322,-23.0316925810988,2.4654283176815,1070.23986422377
5.53446579685997,-23.1499526487486,2.48528859430608,1075.16099758231
5.5695992240936,-23.3731600997967,2.52300851185335,1084.40895998962
5.6,-23.56672050245,2.55596727801215,1092.3862239518
5.61292337329304,-23.649118870605,2.57006806818444,1095.77028283575
5.6129233732931,-23.6491188706054,2.5700680681845,1095.77028283576
5.61292337329465,-23.6491188706153,2.5700680681862,1095.77028283617
5.61292337329473,-23.6491188706158,2.57006806818628,1095.77028283619
5.61292337329628,-23.6491188706257,2.57006806818798,1095.7702828366
5.61292337329938,-23.6491188706454,2.57006806819137,1095.77028283741
5.61292337331489,-23.6491188707444,2.57006806820832,1095.77028284147
5.61292337339243,-23.6491188712389,2.57006806829308,1095.77028286176
5.61292337378012,-23.6491188737119,2.5700680687169,1095.77028296321
5.61292337571857,-23.6491188860765,2.57006807083599,1095.77028347049
5.61292338541081,-23.6491189478994,2.57006808143141,1095.77028600688
5.61292343387205,-23.6491192570142,2.5700681344085,1095.77029868882
5.61292367617822,-23.649120802588,2.57006839929399,1095.77036209854
5.6129248877091,-23.6491285304573,2.57006972372173,1095.7706791471
5.61293094536348,-23.649167169813,2.57007634586749,1095.77226438933
5.61296123363537,-23.6493603668163,2.57010945677342,1095.78019058649
5.61311267499482,-23.6503263574585,2.57027501573095,1095.81982122251
5.61386988179208,-23.6551564512649,2.57110292121729,1096.01796565629
5.6176559157784,-23.6793104304027,2.57524521633452,1097.00846903192
5.63658608571,-23.8001674818874,2.59602591082752,1101.95549924146
5.69268759120217,-24.1591752114824,2.65828995810171,1116.56233175323
5.7,-24.2060603408882,2.66648036778165,1118.46022796205
5.73656204398916,-24.4407909489435,2.70769144368847,1127.92868786183
5.77312408797833,-24.6760248561159,2.74933452340938,1137.36215606751
5.8,-24.8492564855312,2.78022113921072,1144.27413321225
5.83588077295745,-25.0809332876948,2.82182095871886,1153.47193135565
5.87176154591489,-25.3130578792185,2.86383793745546,1162.63510154294
5.9,-25.4960529866551,2.89719918160965,1169.82221046422
5.93654095307652,-25.73324353217,2.94075312112957,1179.09001953416
5.97308190615303,-25.970861357302,2.98474052378677,1188.32101546894
6,-26.1461752659287,3.01742147596309,1195.09761857017
6.03721219567671,-26.3889042268566,3.062988077837,1204.43281851283
6.07442439135342,-26.6320515948119,3.10900475147922,1213.72972541275
6.1,-26.7994068531099,3.14089263463886,1220.09740398349
6.13779024704885,-27.0470498023602,3.18839920194247,1229.47376037191
6.1755804940977,-27.2951158153304,3.23637029861484,1238.81153674533
6.2,-27.4556365907548,3.26761563809374,1244.82513045663
6.23826093868097,-27.7074957300037,3.3169616205451,1254.21556944149
6.27652187736194,-27.9597790191263,3.36678403590933,1263.56734569106
6.3,-28.1147972476211,3.39759255062609,1269.28691080928
6.33864778351665,-28.3703207017826,3.44869783991021,1278.67088293504
6.3772955670333,-28.6262675242462,3.50028939616839,1288.01626285483
6.4,-28.7768254695388,3.53082466934629,1293.48854893216
6.43898292354617,-29.0356677581499,3.58364441811382,1302.85382501039
6.47796584709233,-29.2949315464134,3.63695894695255,1312.18066594866
6.5,-29.4416599759994,3.66731255611802,1317.43556916129
6.53927571084412,-29.703533898357,3.72180961227982,1326.77249341083
6.57855142168823,-29.9658269118089,3.77680884532678,1336.07122335425
6.6,-30.1092423929099,3.80705606941986,1341.13329099668
6.63953458765867,-30.3739165607262,3.86320091112207,1350.43462631919
6.67906917531734,-30.639012908141,3.91985442027805,1359.69838080466
6.7,-30.7795345898575,3.95005444735049,1364.58784042187
6.73979224669974,-31.0470112179128,4.00786175540152,1373.85494609691
6.77958449339949,-31.3149125146173,4.06618418288216,1383.08502973504
6.8,-31.4525250022648,4.09630655232453,1387.80630755285
6.83997817985677,-31.7223246367026,4.1556855647392,1397.02397066772
6.87995635971355,-31.9925475564503,4.215584256118,1406.20513855831
6.9,-32.1281870521722,4.24581088754749,1410.79462560126
6.94014557868064,-32.4001795953364,4.30674473337504,1419.95984958584
6.98029115736128,-32.6725918308578,4.36820227275139,1429.08900857551
7,-32.8064817640694,4.3985655032564,1433.5577225682
7.04030371966946,-33.0805947345352,4.4610497298751,1442.66943445584
7.08060743933891,-33.355123137002,4.5240613471521,1451.74547043263
7.1,-33.4873631836309,4.5545679294985,1456.09987447097
7.14045494109869,-33.7635384844027,4.61860066821427,1465.15745884894
7.18090988219738,-34.0401246589766,4.68316423413167,1474.1797353325
7.2,-34.1707842898849,4.71381515878759,1478.42504027221
7.24059780746121,-34.4489535839754,4.77939130803429,1487.42754455576
7.28119561492241,-34.7275292145288,4.84550142211403,1496.39510782434
7.3,-34.8566994346559,4.87630365547072,1500.53700504071
7.3407317854245,-35.1367905996285,4.94341619325695,1509.48337166702
7.38146357084901,-35.4172835762542,5.01106552058829,1518.39516413044
7.4,-35.5450646898117,5.0420293756665,1522.43941377499
7.44085919869729,-35.8270215015126,5.11067411685418,1531.32910544859
7.48171839739458,-36.1093756598346,5.1798582209539,1540.18458605791
7.5,-36.2358377836705,5.21098778733679,1544.13577872078
7.54098275981101,-36.5196228359729,5.28116436030504,1552.96884337192
7.58196551962201,-36.8038008804097,5.35188269066027,1561.76805207927
7.6,-36.9289780350815,5.3831738894072,1565.62948593912
7.64110312543837,-37.214558695678,5.45488249312142,1574.40609739649
7.68220625087673,-37.5005281126779,5.52713508832701,1583.14919934527
7.7,-37.6244462852224,5.55858222995398,1586.92380116107
7.74122170041102,-37.9117999636226,5.63182505913803,1595.64441288804
7.78244340082204,-38.199538302699,5.70561399197638,1604.33185096659
7.8,-38.3222048305577,5.73720692346711,1608.02187518449
7.84133999518057,-38.6113198305666,5.81198854693075,1616.68723242536
7.88267999036115,-38.9008155566988,5.88731830561516,1625.31973930948
7.9,-39.022217354972,5.91904166723604,1628.92674879052
7.94145930988602,-39.3130915146831,5.99536883834008,1637.53783449916
7.98291861977204,-39.6043426425999,6.07224613146221,1646.11637897547
8,-39.7244488610009,6.10407975688274,1649.64135720226
8.0415808085062,-40.0170886859268,6.18196132847642,1658.19935548231
8.0831616170124,-40.3101019092703,6.26039499632704,1666.72510614605
8.1,-40.4288656004838,6.29231410106445,1670.1685341446
8.14170637496527,-40.723291424562,6.37176255400231,1678.67496946399
8.18341274993054,-41.0180872881422,6.45176511616732,1687.1494328607
8.2,-41.135434475901,6.48373723507247,1690.51099269434
8.241827083329,-41.4315943936179,6.56474789784672,1698.96513197856
8.283654166658,-41.7281047472239,6.64631444059532,1707.38699518928
8.3,-41.844075216647,6.67834121725772,1710.6694757129
8.34194990813525,-42.1419438171882,6.76092239703004,1719.07103734896
8.3838998162705,-42.4401465589989,6.84406112639743,1727.44005278112
8.4,-42.5546845268096,6.87611731805923,1730.64342744488
8.44209029581487,-42.8543486476091,6.96030814149047,1738.99527410942
8.48418059162974,-43.1543319144411,7.04505850080839,1747.31432249348
8.5,-43.267161911162,7.07705599362558,1750.43253926266
8.54223098840633,-43.5685884707579,7.16286170848602,1758.73415514648
8.58446197681267,-43.8703200132567,7.2492288104758,1767.0027584526
8.6,-43.9814130986825,7.28114693879536,1770.0367412973
8.64236970629324,-44.2845547490995,7.36856775249642,1778.28725363942
8.68473941258648,-44.5879878910438,7.45655161472866,1786.50457342818
8.7,-44.697349329221,7.48837913677975,1789.45615921637
8.74250782963365,-45.0021702687499,7.57741763584319,1797.65504365328
8.7850156592673,-45.307269810632,7.66702069668098,1805.82058242968
8.8,-45.4148866487654,7.69874090308051,1808.69107705295
8.84264491173838,-45.7213493565962,7.78939834466914,1816.83778691563
8.88528982347676,-46.0280783005867,7.88062170569679,1824.95102138267
8.9,-46.133945348854,7.9122199246724,1827.74190845092
8.94278026240411,-46.4420086242118,8.00449566664924,1835.83582229277
8.98556052480822,-46.7503262220748,8.09733851585718,1843.89615194713
9,-46.8544495027519,8.1288032952966,1846.60917339546
9.04291354689283,-47.1640708411258,8.22269550249505,1854.6496583605
9.08582709378566,-47.4739349867034,8.31715582966707,1862.65646890201
9.1,-47.5763265726323,8.34847754746633,1865.29347899661
9.14304452968222,-47.887462742335,8.44398338247486,1873.2799048706
9.18608905936445,-48.1988305584529,8.54005817235724,1881.23258260834
9.2,-48.2995070786752,8.57122868168206,1883.79550373224
9.24317299324531,-48.6121141386289,8.6683443273137,1891.72724236514
9.28634598649063,-48.9249420021828,8.76602958238026,1899.62517402008
9.3,-49.0239243200959,8.79704219327416,1902.11598453734
9.34329876555494,-49.3379578563387,8.8957629403938,1909.99241502985
9.38659753110989,-49.652201641456,8.9950537697454,1917.83499318002
9.4,-49.7495141383772,9.02590309721541,1920.25570618047
9.44342171875701,-50.0649295084955,9.12622343622043,1928.07622017668
9.48684343751402,-50.380544836678,9.22711414813735,1935.86284875159
9.5,-50.4762147153824,9.25779595118422,1938.21549249832
9.54354175618299,-50.7929672133779,9.35970963952372,1945.97949739021
9.58708351236598,-51.1099096228337,9.46219380974048,1953.70959504915
9.6,-51.203966400627,9.49270487711113,1955.99619914968
9.64365880609199,-51.5220113880374,9.59620499647446,1963.70312040926
9.68731761218397,-51.8402364683185,9.70027552597932,1971.37612301719
9.7,-51.9327115628192,9.73061358140088,1973.59870761169
9.74377281795896,-52.2520045822232,9.83569258957009,1981.24799067225
9.78754563591791,-52.5714680906638,9.94134175698572,1988.86335329833
9.8,-52.6623944615529,9.97150537399064,1991.02392019304
9.84388375859225,-52.982891329411,10.0781551502674,1998.61503181714
9.8877675171845,-53.3035492864603,10.1853746577148,2006.17223020007
9.9,-53.3929611358155,10.2153631863775,2008.27275588197
9.94399160877779,-53.7146180170908,10.3235750711816,2015.80518508875
9.98798321755558,-54.0364267829786,10.4323560842348,2023.30371664533
10,-54.124359306616,10.4621695887274,2025.34614688089
10.0440965817927,-54.447134394381,10.5719349704695,2032.81944293614
10.0793519170283,-54.7052984123996,10.6601016486706,2038.76990519868
10.1,-54.8565388575809,10.7119068526637,2042.24482764496
10.1434857793042,-55.1751524307982,10.8214167675995,2049.53881979475
10.1869715586083,-55.4938922766244,10.9314759358038,2056.79985651418
10.2,-55.589412343204,10.96455665683,2058.96889071376
10.2450723504076,-55.919956682107,11.0793791180979,2066.45014601234
10.2901447008152,-56.2506322768823,11.1947877951078,2073.89639924512
10.3,-56.3229539534882,11.220100454488,2075.51991261869
10.3443686756369,-56.6486261673607,11.3344038380197,2082.80839530854
10.3792592847741,-56.9048132219871,11.4246861870097,2088.51617447666
10.4,-57.0571367029124,11.4785195992091,2091.89924765359
10.4435882706351,-57.377332748712,11.5920549458786,2098.98499675136
10.4871765412703,-57.6976304083191,11.7061313484517,2106.03821831464
10.5,-57.7918800739121,11.7397948794735,2108.10707435307
10.5454668400422,-58.1261244986536,11.8595277493148,2115.41993618561
10.5909336800845,-58.4604753489039,11.9798452170627,2122.69779681576
10.6,-58.5271596273923,12.0039069108307,2124.14486732955
10.6446283774159,-58.8554724946806,12.1226861859506,2131.24782723997
10.6795841295293,-59.1126961122535,12.2161123641367,2136.78786381869
10.7,-59.2629528130266,12.27083625701,2140.01397730568
10.7438427982671,-59.5856862574173,12.3887487791868,2146.91828289277
10.7876855965341,-59.908499224745,12.5071973213285,2153.79027252834
10.8,-59.9991843472297,12.5405629367774,2155.71466061838
10.8457811050586,-60.3363804604671,12.6649747559971,2162.84677783042
10.8915622101171,-60.6736591828648,12.7899667268198,2169.94402979257
10.9,-60.735831405254,12.8130668453049,2171.24831159199
10.9421889494144,-61.0467373598581,12.9288615086633,2177.7520773306
10.9843778988287,-61.3577089696125,13.0451453710499,2184.22647616138
11,-61.4728755992544,13.0883278432294,2186.61644542047
11.0452260645061,-61.8063337846021,13.2137174592775,2193.51274802013
11.0904521290121,-62.1398528962855,13.3396649181536,2200.37536452004
11.1,-62.210272022062,13.3663254007869,2201.81986872267
11.1454625645394,-62.5456196549588,13.4936094944907,2208.67748249798
11.181279357712,-62.8098597848621,13.5942818802889,2214.05628094461
11.2,-62.9479858396188,13.6470389720487,2216.85930007082
11.2444577379419,-63.2760413905586,13.7727044982343,2223.49296285108
11.2889154758839,-63.6041432827644,13.898900843527,2230.09440050408
11.3,-63.6859555321273,13.9304475194543,2231.73531686582
11.3461207872051,-64.0263951536153,14.0620600313651,2238.54154404437
11.3828761596518,-64.2977380306879,14.167352863584,2243.94102113327
11.4,-64.4241624014519,14.2165300322782,2246.44910564081
11.4448346130345,-64.7551994743904,14.3456565207035,2252.99352019222
11.489669226069,-65.0862712659171,14.4753143021797,2259.50558152748
11.5,-65.1625619233186,14.505265143094,2261.00151667908
11.5461316954649,-65.50325968528,14.6393517155078,2267.66074639345
11.5827455424677,-65.7736891579102,14.7461709075496,2272.92182063215
11.6,-65.9011368324717,14.7966315340541,2275.39370193077
11.6449146165877,-66.2329092349782,14.9283481686633,2281.80594320095
11.6898292331755,-66.5647037404646,15.0605892877823,2288.18609740748
11.7,-66.6398408863696,15.0906075167283,2289.62642074491
11.7463037763189,-66.9819293998117,15.2276073761823,2296.16303402674
11.7830472316267,-67.2534020732505,15.3367143985645,2301.32592142194
